id,name,symbol,category,provided_by
HGNC:1856,CENPE,CENPE,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18561,BLOC1S5,BLOC1S5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1857,CENPF,CENPF,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18572,HSDL2,HSDL2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18576,CCNO,CCNO,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1858,CNTRL,CNTRL,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18581,LIX1,LIX1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18582,ADGRL2,ADGRL2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18583,PPM1H,PPM1H,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18584,IFNLR1,IFNLR1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18585,MSI2,MSI2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18586,TSNAXIP1,TSNAXIP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18587,SUN1,SUN1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18592,NEK10,NEK10,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18595,HIC2,HIC2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18599,TUBGCP2,TUBGCP2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:186,ADA,ADA,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18603,COL25A1,COL25A1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18607,SLC39A6,SLC39A6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18608,LRRK1,LRRK1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18610,KSR2,KSR2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18618,LRRK2,LRRK2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18623,COG8,COG8,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18624,FKBP11,FKBP11,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18626,IFT27,IFT27,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18628,STAB1,STAB1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18629,STAB2,STAB2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18630,RPS3AP6,RPS3AP6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18634,UNC5D,UNC5D,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18636,RGSL1,RGSL1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18639,EPN2,EPN2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1864,CES2,CES2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18641,SUGP2,SUGP2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18646,HSD17B12,HSD17B12,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18649,GULP1,GULP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18650,SPATS2,SPATS2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18653,KLHL6,KLHL6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18654,RTTN,RTTN,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18664,FAM3C,FAM3C,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18665,FAM3D,FAM3D,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18666,RNPC3,RNPC3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18669,PALS1,PALS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18673,CDK5RAP3,CDK5RAP3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18676,DDX42,DDX42,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18677,DDX43,DDX43,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18681,DDX46,DDX46,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18683,EIF4A3,EIF4A3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18684,DDX49,DDX49,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18685,HSD17B13,HSD17B13,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18688,CRB2,CRB2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18695,ST18,ST18,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18696,CITED4,CITED4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18697,ASCC3,ASCC3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18703,FAIM,FAIM,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18704,NAA10,NAA10,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18705,MT4,MT4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18707,TAMALIN,TAMALIN,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18708,GRIP1,GRIP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18710,LGI2,LGI2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18713,GLCCI1,GLCCI1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18717,ABHD2,ABHD2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18718,ABHD3,ABHD3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18726,NFXL1,NFXL1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1873,CFDP1,CFDP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18732,KLHL9,KLHL9,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18734,MTREX,MTREX,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18738,RHOBTB1,RHOBTB1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1874,CFL1,CFL1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18745,DYNC1LI1,DYNC1LI1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18748,CNTNAP5,CNTNAP5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18750,RIN2,RIN2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18751,RIN3,RIN3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18752,MAPKAP1,MAPKAP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18754,FBXO17,FBXO17,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18755,POLE4,POLE4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18756,RHOBTB2,RHOBTB2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18757,RHOBTB3,RHOBTB3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1876,CFLAR,CFLAR,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18762,SLC36A2,SLC36A2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18781,SDHAP3,SDHAP3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18782,CCDC6,CCDC6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18783,AKAP17A,AKAP17A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18786,FAM50A,FAM50A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18794,FBN3,FBN3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18795,UBD,UBD,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18798,SLC44A1,SLC44A1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:188,ADAM10,ADAM10,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18800,POGK,POGK,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18801,POGZ,POGZ,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18806,CAMTA1,CAMTA1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18809,TUBA1B,TUBA1B,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18810,CATSPER2,CATSPER2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18818,ZNF397,ZNF397,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18825,SERINC5,SERINC5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18831,CTHRC1,CTHRC1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1884,CFTR,CFTR,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18859,SPHK2,SPHK2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18860,ASAH2,ASAH2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18861,KCNV1,KCNV1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18864,KCNH8,KCNH8,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18866,KCNT2,KCNT2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18867,KCNU1,KCNU1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18894,DUSP19,DUSP19,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18896,TMEM185B,TMEM185B,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18901,S100A14,S100A14,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18955,SYNJ2BP,SYNJ2BP,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18957,MAGI2,MAGI2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18966,CSAD,CSAD,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18971,AP1S3,AP1S3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18975,DDX50P2,DDX50P2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18981,PDIK1L,PDIK1L,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18985,DCXR,DCXR,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18988,TOX,TOX,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18990,ADGRF1,ADGRF1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18994,BRSK1,BRSK1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:18996,VRK3,VRK3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:190,ADAM12,ADAM12,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19000,SCARA3,SCARA3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19003,SCMH1,SCMH1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19009,CLUAP1,CLUAP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19010,ADGRG5,ADGRG5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19012,CORIN,CORIN,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19016,TRIM44,TRIM44,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19017,TRIM50,TRIM50,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19022,HSPA12A,HSPA12A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19027,LRRC8A,LRRC8A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19028,TRIM56,TRIM56,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19030,ADGRF5,ADGRF5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19032,C1orf35,C1orf35,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19036,MAST3,MAST3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19037,MAST4,MAST4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19043,ZBTB8OSP1,ZBTB8OSP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19044,FER1L5,FER1L5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19046,SLCO5A1,SLCO5A1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19048,ASPM,ASPM,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19057,CHD6,CHD6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19061,FFAR4,FFAR4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19071,ALYREF,ALYREF,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19072,THOC3,THOC3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19078,SNHG32,SNHG32,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19079,PLEKHB1,PLEKHB1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1908,VPS13A,VPS13A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19080,MAN1C1,MAN1C1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19081,TNKS1BP1,TNKS1BP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19082,NALCN,NALCN,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19083,CKS1B,CKS1B,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19084,JAML,JAML,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19085,CTDNEP1,CTDNEP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19088,ASH1L,ASH1L,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1909,CHAD,CHAD,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19093,PSD3,PSD3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19094,IL4I1,IL4I1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19097,RBPMS,RBPMS,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19098,RBPMS2,RBPMS2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1910,CHAF1A,CHAF1A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19102,RIGI,RIGI,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1911,CHAF1B,CHAF1B,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19113,TAS2R31,TAS2R31,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19117,FGD5,FGD5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19119,SLC5A8,SLC5A8,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19125,FGD4,FGD4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19129,PSAT1,PSAT1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19133,HS6ST2,HS6ST2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19134,HS6ST3,HS6ST3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1914,RCBTB2,RCBTB2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19140,TTBK1,TTBK1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19143,USP32,USP32,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1915,CHD1,CHD1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19152,PACRG,PACRG,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19156,MYRIP,MYRIP,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19158,ZDHHC11,ZDHHC11,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19160,ZDHHC6,ZDHHC6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19162,STARD9,STARD9,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19163,H1-12P,H1-12P,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19164,STARD13,STARD13,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19165,TBC1D4,TBC1D4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19166,TBC1D5,TBC1D5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19167,KIF17,KIF17,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19168,TINAGL1,TINAGL1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19169,STARD3NL,STARD3NL,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1917,CHD2,CHD2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19174,CMTM3,CMTM3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19178,CMTM7,CMTM7,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19179,CMTM8,CMTM8,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1918,CHD3,CHD3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19182,SASH1,SASH1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19185,FRAS1,FRAS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19189,DOCK6,DOCK6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1919,CHD4,CHD4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19190,DOCK7,DOCK7,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19191,DOCK8,DOCK8,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19192,DOCK4,DOCK4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19193,SERPINA11,SERPINA11,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19194,HMCN1,HMCN1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19195,ABLIM2,ABLIM2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19205,STIM2,STIM2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19213,BMERB1,BMERB1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19217,THADA,THADA,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19218,PLCZ1,PLCZ1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19221,WSB1,WSB1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19222,WSB2,WSB2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19225,C4orf3,C4orf3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19234,FUT10,FUT10,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19235,AATF,AATF,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19236,PLEKHB2,PLEKHB2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19237,NANS,NANS,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19239,SYT11,SYT11,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19246,TERF2IP,TERF2IP,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19253,PPP6R2,PPP6R2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19254,PLAC8,PLAC8,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19255,PLAC9,PLAC9,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19256,CERK,CERK,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19259,KRT18P5,KRT18P5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19262,PAPLN,PAPLN,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19264,SYT8,SYT8,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19268,UBE2J2,UBE2J2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1928,FOXN3,FOXN3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19285,SCYL3,SCYL3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19288,ACMSD,ACMSD,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1929,CHGA,CHGA,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19290,CSMD2,CSMD2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19291,CSMD3,CSMD3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19296,EPHA6,EPHA6,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19299,PIP4P1,PIP4P1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:193,ADAM15,ADAM15,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1930,CHGB,CHGB,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19306,SLC30A7,SLC30A7,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19307,SDK1,SDK1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19308,SDK2,SDK2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19309,KANK1,KANK1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19310,PIM3,PIM3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19311,NPAS3,NPAS3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19312,EAPP,EAPP,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19317,P3H2,P3H2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19319,CD300A,CD300A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1932,CHI3L1,CHI3L1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19322,PPM1E,PPM1E,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19334,DTWD2,DTWD2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19336,SHPRH,SHPRH,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19338,CDK19,CDK19,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19339,NRBP2,NRBP2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19341,CAMK1D,CAMK1D,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19343,ST6GALNAC3,ST6GALNAC3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19344,DENND5A,DENND5A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19347,CUX2,CUX2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19349,KIF21A,KIF21A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1935,CHIC2,CHIC2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19350,POGLUT2,POGLUT2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19351,BICC1,BICC1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19354,SIN3B,SIN3B,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19356,COPZ2,COPZ2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19357,GGNBP2,GGNBP2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19367,FAM13A,FAM13A,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1937,CHKA,CHKA,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19371,FAM13C,FAM13C,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19373,TP53I3,TP53I3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1938,CHKB,CHKB,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19383,SOCS1,SOCS1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19388,PPM1F,PPM1F,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1939,CHL1,CHL1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19391,SOCS3,SOCS3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19392,SOCS4,SOCS4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19410,LRRTM3,LRRTM3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19411,LRRTM4,LRRTM4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19414,DPY19L2,DPY19L2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19419,HS3ST5,HS3ST5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19422,TADA3,TADA3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19423,ING4,ING4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19428,RPS9P2,RPS9P2,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1943,CHN1,CHN1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19431,CNIH1,CNIH1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19440,SBDS,SBDS,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:195,ADAM17,ADAM17,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1952,CHRM3,CHRM3,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1959,CHRNA5,CHRNA5,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1960,CHRNA7,CHRNA7,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:1964,CHRNB4,CHRNB4,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19651,SMAP1,SMAP1,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
HGNC:19663,GNG12,GNG12,biolink:Gene,https://purl.humanatlas.io/graph/hra-pop
